score,text
1,   gano  karami  mang  bash  kay  bbm  ma  padin  nagmamahal  sakanya  fact  ung  bashers  oh  nag  sasabing  corrupt  si  bbm  team  leni  hahahaha  bbmismypresident  bbmikawangpresidenteko  bbmismypresident2022 
1, president  leni  okay  vote  ask  bbm  president  never  educate  vote  im  thinking  voting  bbm  believe  marcos  supremacy  respect  mine  respect  bbmismypresident2022 
1, ina  ba  npa  lol  letlenilead  bbmismypresident2022  bongbongmarcos 
1,   alam  mu  ba  never  salot  lipunan  taga  wasak  government  di  mu  tanungin  san  dinala  dilawan  gold  bar  nasa  central  bank  esep  esep  muna  mag  hanash  jan  budget  budget  di  nyo  ba  kame  maloloko  bbmismypresident2022 
1, bbm  ambag  nagtago  pandemic  bbmismypresident2022  neveragaintodilawan   
1, nalang  pilipinas  mapunta  naman  yellow  pink  mercy  philippine  shutaa  balik  nanaman  ba  dami  adik  pinas  balik  nanaman  ba  hugawan  manila  bay  oag  sure  mo  oy  bbmismypresident2022  bbm  bbmlang  wakeuppinas 
1, need  competent  leader  mother  bbmismypresident2022 
1, hndi  parin  naggsing  knowing  nag  confessed  dayaan  bayaran  last  election  ssbhn  naman  fakenews  troll  bayaran  yan  baka  pati  un  fact  check  goodmorning  presindte  bbmismypresident2022 
1, amfutah  magsigising  kayo  bandwagon  errs  jan  pulos  kayo  ngaw2  eh  obvious  nman  palpak  un  past  admin  lechugas  ilalampaso  kayo  sir  du30  bbmismypresident2022  bbmdu30 
1, etong  anti  marcos  nakakatawa  pede  ba  bash  nyo  si  bbm  nya  di  nyo  nagustuhan  di  yung  kopong  kopong  binabato  nyo  bbmismypresident2022  period   
1,   marcoses  stolen  money  people  violated  human  right  sue  court  dami  niyong  satsat  ipakulong  niyo  total  kayong  evidence  reliable  source  diba  wait  let  see  happens  bbmismypresident2022  bbm2022 
1, madami  mali  nagawa  leni  papanoorin  niyo  yung  interview  binitawang  statement  duterte  yung  extortion  wherein  sinabi  mag  aral  si  robredo  kasi  fit  tatakbo  presidente  bbmismypresident2022 
1, hahaha  disperada  yarn  bbmikawangpresidenteko  bbmismypresident2022 
1, pakibasa  lang  po  sir  nakakapanindig  balahibong  revelation  bbmismypresident2022  bbmikawangpresidenteko  lenilugaw  leniboba 
1, si  duterte  marcos  daw  maraming  troll  bbmikawangpresidenteko  bbm  bbmismypresident2022  letlenilead2022  labanleni2022   
1, thats  happening  every  politician  involved  corruption  however  final  verdict  court  amp  coa  alleged  presumption  still  hearsay  said  maraming  nagawa  thats  great  still  bbmismypresident2022  respect  opinion  amp  mine   
1, iniisip  mong  bugok  thats  fine  thats  opinion  ok  however  bbmismypresident2022  argue  one  dictate  amp  know  history  philipines  everybody  want  strong  leader  hopefully  repeat  30yrs  b4  prrd   
1,   deactivated  first  account  kasi  dinagsa  yellowtards  opinion  martial  law  marcoses  ill  gotten  wealth  time  ill  fight  whatever  take  bbm2022  bbmikawangpresidenteko 
1, sabe  bobo  supporter  bbm  e  di  ok  kasing  bobo  lang  nman  c  madam  mirriam  defensor  santiago  cge  inyo  pinktards  katalinuhan  bbmismypresident2022  bbmforpresident2022  neveragaintodilawans   
1, natin  nuon  50pesos  1  dollar  nguen  hirap  solidbbm  bbmismypresident2022 
1, fr  enlighten  ur  people  murderer  tinutukoy  mo  maraming  tao  hnd  nagmamass  dhil  pakikisawsaw  pulitika  pala  fr  fink  tawag  sayo  frm  bbmismypresident2022  salamatprrd 
1, halalan  iboboto  mong  presidente  bongbong  marcos  leni  robredo  manny  pacquiao  isko  moreno  bbmikawangpresidenteko  lenirobredo2022  mannypacquiao  iskomoreno  leniismypresident  bbmismypresident2022  isko  manny 
1, magandang  umaga  dilaw  man  ung  building  pic  bbmismypresident2022  good  week  ahead  stay  safe   
1,   pink  knila  dw  tlaga  un  ganun  ktatalino  yan  talino  pingmamalaki  ok  pagtawag  bobo  kita  nmn  logic  totoo  bbmismypresident2022  bbmforpresident2022 
1, leni  laging  itlog  live  survey  pag  maririnig  mo  sinasabi  male  voter  ha  ha  ha  matatawa  bongbong  astig  talaga  angat  nangunguna  pano  bandang  taas  kaming  ilocano  bihira  nalilihis  landas  solid  bbmismypresident2022 
1, make  trend  bbm2022  bbmismypresident2022   
1, traydor  naman  talaga  bbmismypresident2022  bbmduterte2022   
1,   really  dick  gordon  bbmismypresident2022  bbmforpresident2022 
1, yong  leni  lugaw  diyan  martial  law  lang  mabato  kay  bbm  wala  ta  tatanong  daw  nagawa  si  bbm  ehem  senador  lang  po  lang  magawa  si  leni  kasi  vp  utak  nyo  katol  hahahag  bbmismypresident2022  bbm  inakaleni 
1, di  kayang  tanggapin  tao  maling  gawain  mo  magpaharap  kakilala  mong  malinis  kontrolin  mo  puppet  bbmismypresident2022 
1,   compare  mo  nga  nagawa  ma  oops  need  argue  bbmismypresident2022   
1, mandramanbong  magnanakaw  nga  tax  evader  bbmismypresident2022  bbm  lenirobredo2022  letlenilead  leniismypresident 
1, yung  leni  support  feeling  entitled  pooootangina  neveragaintodilawan  bbmismypresident2022 
1, desperate  bbmismypresident2022  bbm   
1, made  list  nagawa  kuno  leni  v  sir  bongbong  letlenileave2022  bbmismypresident2022  100k  view  tiktok  sana  ma  pang  kabataan  mamulat  nilinlang  lang  libro  gawa  dilawan  ta  pinky  han   
1, want  bbm  commander  chief  nation  bbmismypresident2022   
1, bbm  lang  malakas  wind  mill  ilocos  1st  south  east  asia  bbmismypresident2022  bbm2022   
1,   bayag  wag  said  national  tv  hahaha  inamo  bato  phvotes  halalan2022  eleksyon2022 
1, dela  rosa  remark  could  make  nuisance  candidate  election  lawyer  sen  bato  dela  rosa  recent  remark  welcoming  sara  duterte  replacement  presidential  candidacy  used  prove  nuisance  candidate  said  election  lawyer  romulo  macalintal   
1, stop  laughing  thought  people  call  isko  moreno  duterte  lite  hahahahaha   
1,   abuse  power  lopezes  kaba  tama  madam  panget  puro  duterte  anti  marcos  pro  magnanakaw  tax  pro  oligarch  lumayas  pilipinas  lumayas  pilipinas 
1,   cuizon  wag  nyo  ipasa  kay  leni  gawain  bbm  kampo  duterte  wala  ngang  maraming  pera  pang  kampanya  billboard  nya  ambagan  tao   
1, patiently  waiting  duterte  jail  era   
1, naman  sure  sadya  yung  pink  eme  expect  u  mag  love  love  duterte  vovitah  paki  puntahan  account  badette   
1,   nagiging  mini  duterte  mayor  nakaka  disapoint  bibig  mo  kalalaki  mo  namang  tao  bilib  naman  sayo  nung  nakabaka  dd  nung  issue  kayo  duterte 
1,   meanwhile  every  criticism  duterte  break  every  monday  night 
1,   anong  gawin  nating  paninira  duterte  administration  parin  mananaig  susunod  election   
1,   inindorso  partido  picture  sen  tolentino  nun  nag  file  tapos  popondohan  pdp  cusi  wing  komedyante  talaga  bata  duterte   
1, tagal  nming  nging  ofw  tao  lng  binigyan  kmi  halaga  yun  mahal  pangulong  duterte  notodilawan  notolenirobredo  ntin  iboboto  si  kbobohan  lang  naman  ipapakita  magtinda  nlng  lugaw  boborobredo  kasi  bbmforpresident2022 
1,   show  courage  philippine  mother  taking  duterte  war  drug  court   
1, bobo  talaga  partylist  duterte  potangina  tatawanan  eleksyon 
1,   talk  court  convicted  duterte  judiciary  separated  executive  mean  duterte  control  judge  even  try  manipulate  case  u  nobel  prize  fraud  award  total  scam   
1,   cuizon  disagree  lalo  haus  check  balamce  diktador  si  duterte   
1,   show  courage  philippine  mother  taking  duterte  war  drug  court   
1,   itong  si  ogag  kalbo  pinaglaruan  lang  pilipinas  wala  ngang  nagawa  senado  pati  pagka  presidente  papasukin  manloloko  panelo  toko  duterte  bastos  bonggago  ogag  kalbo  seniseryoso  kapakanan  bansa  niloloko  lang  taong  obob   
1,   gulong  gulo  ba  haha  almost  6  year  duterte  presidency  kasalanan  rin  aquino  mahirap  rin  pilipinas  kelangan  daw  pang  marcos  haha   
1, sayang  duterte  president  2022  go  kay  bbm 
1, nanay  daw  ba  mukha  crony  duterte  kasing  pangit  nya  rin   
1, maranaos  mgpk  hinahon  kau  tanggapin  skn  nkkpglampungan  asawa  nio  pinagmulan  q  babad  kain  puke  puwit  mom  bakla  silahis  barakong  tunay  data  co  lanaodelsur  davao 
1, duterte  right  start  said  discourages  daughter  sara  running  2022  election  afraid  evil  opposition  backed  u  would  go  far  assassinating  desperation  control  philippine  government  people   
1, jusme  nagkakagulo  nga  pilipino  dadagdag  tong  si  sara  duterte  walanjumo  maboto  talaga  si  rastaman 
1, election  process  joke  talaga  allowed  yung  substitution  candidate  lang  nagpa  file  tapos  pwede  palitan  exactly  duterte  noong  nya  martin  di  replaced  tayong  tanga  palagi   
1,   fine  duterte  nothing  last  election  fair  square  pota  ewan  kaibigang  du30  botohin  sub  b  wont  work  anymore  lumang  tugtugin  yan  style  naming  yellowtards  paawa  epek   
1,   one  thing  duterte  said  true  fact  follower  stupid  tawang  tawa   
1, dutertes  attempt  make  press  freedom  difficult  helped  maria  ressa  win  nobel  peace  price   
1, talaga  get  sumusuporta  kina  marcos  duterte  please  basic  human  decency  yan  lang  puta  susuportahan  rin  tao  yung  mamamatay  tao  aaaaaaa 
1,   pasaway  itong  si  bato  parang  naglalaro  lang  bagay  laro  lang  kay  bato  panelo  bonggo  duterte  baliw  naniniwala  naman  manloloko   
1, pansin  niyo  bumababa  covid  case  si  duterte  directly  proprtional  talaga   
1, president  duterte  harry  roque  cannot  argue  success  proudly  proclaimed  closure  ab  cbn  one  achievement  closing  medium  outlet  accomplishment  tyrant  would  proud   
1,   trese  chief  executive  would  expect  public  private  partnership  involvement  youth  governance  today  staff  contrast  duterte  patronization  retired  soldier  oldie  like  briones   
1, believe  critical  leni  way  duterte  pangulo  panginoon  end  day  kampante  akong  namumunong  papagsilbihan  tayong  pilipino  letlenilead  halalan2020 
1, di  ata  alam  comelec  composed  mostly  duterte  appointed  davao  connected  individual  sure  wont  return  favor   
1, duterte  simple  ra  jud  iyang  explanation  daghan  siyag  gi  patay   
1, lakas  maka  credit  grab  duterte  admin  gold  medal  hidilyn  ngayong  nobel  peace  prize  si  maria  ressa  ayaw  iclaim  gobyerno  naman  talaga   
1, malaca  insists  decision  deny  ab  cbns  franchise  come  executive  department  claim  press  freedom  country  attack  president  dutertes  previous  pronouncement  embattled  medium  giant   
1, bong  go  laughing  stock  country  bato  another  duterte  boy  running  pres  vp  like  laurel  amp  hardy  comedy  movie  quality  dutertes  nuisance  candidate  seems  obvious  nothing  brag  proud  except  utusan  mayor   
1, tingnan  tulong  pamahalaan  ofws  nakapagtayo  negosyo  si  rogelio  c  renon  jr  malaki  pasasalamat  administrasyon  pangulong  duterte  malasakit  pagpapahalaga  kapakanan  ofws  workingpcoo  dutertelegacy   
1,   athousandcuts  according  duterte  must  share  article  written  rappler  fakenews  easy  find  said  write  fakenews   
1,   isko  better  number  supporter  manny  better  fund  better  support  south  tapos  mag  backout  si  leni  mag  backout  makipag  concession  appoint  siyang  pacc  head  saka  habulin  marcos  duterte   
1, daming  nawala  palpak  covid  response  duterte  admin  labantayoleni 
1, never  forget  duterte  pardoned  killer  sister  jennifer   
1,   another  tuta  duterte  bong  go  tuta  bato  tuta  lokohan  ba  matindi  pag  nanalo  magkaka  leche  leche  naman  kawawang  pilipinas   
1,   bad  day  ahead  duterte   
1, sarap  gumising  araw  araw  pag  si  marcos  presidente  2022  tho  masaya  padin  ngayong  si  duterte  palang 
1, yata  hinihintay  natin  posted  lance  kurt  duterte  prrd  grandson  runsararun2022   
1, mapanupil  kontra  kababaihan  lgbtqia  duterte  nagpapaalala  wangis  lipunang  pyudal  patriyarkal  kabila  paniniil  dumadagundong  tinig  babae  aalpas  tabing  pasismo  sapagkat  oras  pinupuno   
1,   happy  reserved  comment  wala  naman  ibedensya  niluto  award  nia  mukha  tuloy  desperado  mo  pala  kilala  si  duterte  himud  pwet   
1,   kana  mananalo  tagal  nyo  senado  pabalik2x  wala  nman  nangyari  pilipinas  kay  duterte  masulosyonan  traffic  manila  bagong  daan  paliparan  maitayo   
1, nakapag  convert  pinsan  diehard  duterte  supporter  engaging  conversation  importante  talaga  icontextualize  personal  experience  yung  issue  ma  magets  interconnected  issue  one  time   
1,   nga  pinagbigyan  makatakbo  senador  bitter  rin  huli  baka  rin  prize  magsama  kayo  duterte  icc  mabigyan  kayo  bail  prize   
1,   cuizon  mo  ba  alam  duterte  pag  c  leni  lugaw  disgraya  mangyayari  bansa  hahahah  kasunod  yan  panoorin  mo   
1, people  know  supporting  marcos  president  energy  supported  duterte  last  2016  election  fuchsiang  ina  di  natuto   
1, dotr  fully  support  duterte  administration  campaign  empower  citizenry  transparency  accountability  good  governance  freedom  information  foi  ituloyangpagbabago  dutertelegacy   
1, bet  un  pic  lang  ah  hahahah  kaloka  talaga  alam  bglang  bubulaga  magamang  duterte  prang  teleserye  abangan   
1, think  duterte  obstructing  senate  inquiry  govt  alleged  anomalous  use  covid19  response  fund  also  call  govt  official  support  pursuit  truth   
1, whats  deal  people  putting  ressas  nobel  prize  win  pending  libel  case  tax  issue  brought  upon  duterte  government  regardless  hand  court   
1, sana  infographics  summary  u  want  know  malaking  question  sayo  ill  gotten  wealth  marcos  family  better  watch  kesa  tiktok  nanonoud  law  duterte  land  marcos  ill  gotten  loot  find  via   
1, pagbabago  change  already  came  2016  majority  voted  duterte  want  continuity   
1, gobierno  de  duterte  felicita  maria  ressa  por  el  nobel  de  la  paz   
1,   think  really  worthy  candidate  vote  please  consider  voted  duterte  dumb   
1, alliance  concerned  teacher  act  monday  said  clear  president  rodrigo  duterte  failed  fulfill  promise  double  salary  public  school  teacher  teacher  org   
1, tapos  akong  mag  register  first  vote  ibibigay  taong  karapatdapat  umupo  pagka  president  bbm  president  duterte  vice  president   
1, oh  kay  gulo  heeseung  maka  pakman  ba  maka  duterte  heeseung  dimension  dilemma  member   
1, huh  raw  si  blengblong  iboboto  kasi  magiging  mura  dadami  raw  ulit  yung  drug  leni  nanalo  anong  akala  niyo  successful  yung  war  drug  duterte   
1, itong  tuntungan  diba  ayaw  mo  kay  duterte  hrvs  maraming  pinatay  di  ba  ganon  nangyari  nung  marcos  nung  nagdeklara  sya  martial  law  chill  lang  nern 
1, lakas  cmd  secretary  general  rep  prospero  pichay  say  still  hoping  davao  city  mayor  sara  duterte  change  mind  run  president  2022  election   
1, withdraw  senator  bato  dela  rosa  reiterated  willingness  drop  davao  city  mayor  sara  duterte  carpio  accept  pdp  offer  become  standard  bearer   
1, justice  jennifer  laude  ikulong  si  pemberton  duterte   
1, could  faulted  8  1  unemployment  rate  highest  among  asean  country  drug  policy  duterte  reason  dismal  economic  condition  country  everything  else  neglected  there  employment  protection  policy   
1, siguro  binabansagang  kutis  bayag  iyang  si  maria  ressa  laging  eggsagerated  banat  duterte  administration  teka  banat  gobyerno  oh  irony   
