score,text,Topics
1, yung  tipong  napilit  lang  umattend  kasi  plus  grade  daw  bbmismypresident2022  bbmforpresident  bbmikawangpresidenteko   ,President
1, dilawans  amp  makapink  letlenilead  bbm  bbmismypresident2022 ,President
1,   thats  ignore  mental  health  amp  peace  mind  dont  need  explain  choice  people  like  troll  amp  waste  energy  bbm  president  one  nothing  change  bbmismypresident2022 ,Election
1, naman  magtatagal  pagiging  pangulo  si  former  president  ferdinand  marcos  maganda  pamamalakad  pilipinas  syang  rason  idineklara  martial  law  bbmforpresident  bbmismypresident2022 ,President
1,   pamilya  talaga  nagnakaw  yung  kasalanan  ama  pwede  isisi  anak  anak  rin  di  ba  payag  yung  kasalanan  magulang  mo  isisi  sayo  nagnakaw  tatay  mo  automatic  magnanakaw  rin  bbmismypresident2022 ,Political stance
1, bbm  sara  lang  naman  pagbabago  saraduterte  bbmismypresident2022  indaysarafor2022 ,Political stance
1, linyahan  pro  leni  nagawa  marcos  okay  nagnakaw  magsesend  link  accomplishment  mama  tapos  masaya  uto  uto  silang  naconvince  leni  eww  kayo  kulto  conversion  bbmismypresident2022 ,Political stance
1,   kream  marcoses  evil  didnt  get  better  gone  mapapaisip  talaga  eh  hahaha  bbmismypresident2022 ,Election
1,   bbmismypresident2022  letlenileave2022  letlenileave   ,Political stance
1, hi  marcos  amp  duterte  supporter  hope  well  step  level  lenis  supporter  protect  mental  health  wag  po  masyadong  manggigil  end  day  hoping  tayoy  babangon  bbmismypresident2022  bbmikawangpresidenteko   ,President
1, wrote  nyo  binigyan  idea  campaign  manager  mama  pehnk  hahaha  bbmismypresident2022   ,Government Policies
1, enough  feeding  u  lie  bbmismypresident2022 ,Election
1, natatawa  dilawan  nasa  fact  daw  cla  libro  rappler  binibigay  source  book  v  experience  reality  ma  bbmismypresident2022  bbmikawangpresidenteko  bbmikawangpresidenteko2022 ,Government Policies
1,   sorry  pres  davao  dd  never  vote  thought  support  supported  2016  presidential  bid  bbmismypresident2022  man  thanks  smni   ,Election
1, dilawan  maka  hingi  nagawa  daw  bbm  tapos  binigyan  naman  nanghihingi  solid  project  leni  wala  maibigay  unfair  hahaha  bbmismypresident2022  bbmako  bbmikawangpresidenteko2022 ,President
1, latag  mo  nga  prinsipyo  mo  yung  script  ha  lintian  bbmismypresident2022 ,Political stance
1, wala  kng  marinig  ky  bbm  bastos  mgsalita  lugaw  jusko  bbmismypresident2022 ,Political stance
1, bahala  kayo  dyan  basta  bbmismypresident2022 ,Political stance
1,   mass  testing  eh  di  sana  bumaba  case  dyan  manila  talagang  solusyon  mass  testing  anong  lugar  nga  ba  yong  mass  testing  si  ovp  kasi  wala  mindanao  visayas  eh  nagawa  nya  paper  lang  bbmismy  president2022  bbmismypresident2022 ,Political stance
1, uga  kayong  ganito  haha  ulol  wag  kayo  mandaya  magnakaw  boto  bbmismypresident2022   ,Political stance
1,   good  read  shout  labanleni  without  even  minding  real  need  people  sounded  like  war  freak  street  simply  seeking  way  show  bravery  kuno  bbmismypresident2022 ,Government Policies
1,   081021  lang  di  matapos  kakatweet  baka  mawalan  work  hahaha  bbmismypresident2022 ,Government Policies
1, labasan  baho  yarn  hahaha  please  bbmismypresident2022 ,Political stance
1, tambalang  leni  kiko  short  leko  liko  bbmismypresident2022  bbmduterte2022  lenilugaw  neveragaintodilawan ,Political stance
1,   hahaha  galing  galingan  mo  rin  pag  research  tiktok  lang  yang  pinakita  sayo  news  rin  yan  gma  bbmismypresident2022   ,Political stance
1, want  bring  marcos  son  even  grandchild  petty  simpleton  jesus  great  son  matter  vp  leni  made  bed  lie  strongerph  salamatduterte  bbmismypresident2022  bbmikawangpresidenteko ,Election
1,   marcoses  evil  didnt  get  better  gone  mapapaisip  talaga  eh  hahaha  bbmismypresident2022 ,Election
1, need  leader  need  bongbong  marcos  bbmismypresident2022 ,Election
1,   gano  karami  mang  bash  kay  bbm  ma  padin  nagmamahal  sakanya  fact  ung  bashers  oh  nag  sasabing  corrupt  si  bbm  team  leni  hahahaha  bbmismypresident  bbmikawangpresidenteko  bbmismypresident2022 ,President
1, president  leni  okay  vote  ask  bbm  president  never  educate  vote  im  thinking  voting  bbm  believe  marcos  supremacy  respect  mine  respect  bbmismypresident2022 ,Election
1, ina  ba  npa  lol  letlenilead  bbmismypresident2022  bongbongmarcos ,Election
1,   alam  mu  ba  never  salot  lipunan  taga  wasak  government  di  mu  tanungin  san  dinala  dilawan  gold  bar  nasa  central  bank  esep  esep  muna  mag  hanash  jan  budget  budget  di  nyo  ba  kame  maloloko  bbmismypresident2022 ,Political stance
1, bbm  ambag  nagtago  pandemic  bbmismypresident2022  neveragaintodilawan   ,Political stance
1, nalang  pilipinas  mapunta  naman  yellow  pink  mercy  philippine  shutaa  balik  nanaman  ba  dami  adik  pinas  balik  nanaman  ba  hugawan  manila  bay  oag  sure  mo  oy  bbmismypresident2022  bbm  bbmlang  wakeuppinas ,President
1, need  competent  leader  mother  bbmismypresident2022 ,Election
1, hndi  parin  naggsing  knowing  nag  confessed  dayaan  bayaran  last  election  ssbhn  naman  fakenews  troll  bayaran  yan  baka  pati  un  fact  check  goodmorning  presindte  bbmismypresident2022 ,Government Policies
1, amfutah  magsigising  kayo  bandwagon  errs  jan  pulos  kayo  ngaw2  eh  obvious  nman  palpak  un  past  admin  lechugas  ilalampaso  kayo  sir  du30  bbmismypresident2022  bbmdu30 ,Political stance
1, etong  anti  marcos  nakakatawa  pede  ba  bash  nyo  si  bbm  nya  di  nyo  nagustuhan  di  yung  kopong  kopong  binabato  nyo  bbmismypresident2022  period   ,Political stance
1,   marcoses  stolen  money  people  violated  human  right  sue  court  dami  niyong  satsat  ipakulong  niyo  total  kayong  evidence  reliable  source  diba  wait  let  see  happens  bbmismypresident2022  bbm2022 ,Election
1, madami  mali  nagawa  leni  papanoorin  niyo  yung  interview  binitawang  statement  duterte  yung  extortion  wherein  sinabi  mag  aral  si  robredo  kasi  fit  tatakbo  presidente  bbmismypresident2022 ,Political stance
1, hahaha  disperada  yarn  bbmikawangpresidenteko  bbmismypresident2022 ,Political stance
1, pakibasa  lang  po  sir  nakakapanindig  balahibong  revelation  bbmismypresident2022  bbmikawangpresidenteko  lenilugaw  leniboba ,Political stance
1, si  duterte  marcos  daw  maraming  troll  bbmikawangpresidenteko  bbm  bbmismypresident2022  letlenilead2022  labanleni2022   ,President
1, thats  happening  every  politician  involved  corruption  however  final  verdict  court  amp  coa  alleged  presumption  still  hearsay  said  maraming  nagawa  thats  great  still  bbmismypresident2022  respect  opinion  amp  mine   ,Filipino Political News
1, iniisip  mong  bugok  thats  fine  thats  opinion  ok  however  bbmismypresident2022  argue  one  dictate  amp  know  history  philipines  everybody  want  strong  leader  hopefully  repeat  30yrs  b4  prrd   ,Election
1,   deactivated  first  account  kasi  dinagsa  yellowtards  opinion  martial  law  marcoses  ill  gotten  wealth  time  ill  fight  whatever  take  bbm2022  bbmikawangpresidenteko ,Election
1, sabe  bobo  supporter  bbm  e  di  ok  kasing  bobo  lang  nman  c  madam  mirriam  defensor  santiago  cge  inyo  pinktards  katalinuhan  bbmismypresident2022  bbmforpresident2022  neveragaintodilawans   ,President
1, natin  nuon  50pesos  1  dollar  nguen  hirap  solidbbm  bbmismypresident2022 ,Political stance
1, fr  enlighten  ur  people  murderer  tinutukoy  mo  maraming  tao  hnd  nagmamass  dhil  pakikisawsaw  pulitika  pala  fr  fink  tawag  sayo  frm  bbmismypresident2022  salamatprrd ,Election
1, halalan  iboboto  mong  presidente  bongbong  marcos  leni  robredo  manny  pacquiao  isko  moreno  bbmikawangpresidenteko  lenirobredo2022  mannypacquiao  iskomoreno  leniismypresident  bbmismypresident2022  isko  manny ,Political stance
1, magandang  umaga  dilaw  man  ung  building  pic  bbmismypresident2022  good  week  ahead  stay  safe   ,Political stance
1,   pink  knila  dw  tlaga  un  ganun  ktatalino  yan  talino  pingmamalaki  ok  pagtawag  bobo  kita  nmn  logic  totoo  bbmismypresident2022  bbmforpresident2022 ,President
1, leni  laging  itlog  live  survey  pag  maririnig  mo  sinasabi  male  voter  ha  ha  ha  matatawa  bongbong  astig  talaga  angat  nangunguna  pano  bandang  taas  kaming  ilocano  bihira  nalilihis  landas  solid  bbmismypresident2022 ,Election
1, make  trend  bbm2022  bbmismypresident2022   ,Election
1, traydor  naman  talaga  bbmismypresident2022  bbmduterte2022   ,Political stance
1,   really  dick  gordon  bbmismypresident2022  bbmforpresident2022 ,President
1, yong  leni  lugaw  diyan  martial  law  lang  mabato  kay  bbm  wala  ta  tatanong  daw  nagawa  si  bbm  ehem  senador  lang  po  lang  magawa  si  leni  kasi  vp  utak  nyo  katol  hahahag  bbmismypresident2022  bbm  inakaleni ,Political stance
1, di  kayang  tanggapin  tao  maling  gawain  mo  magpaharap  kakilala  mong  malinis  kontrolin  mo  puppet  bbmismypresident2022 ,Political stance
1,   compare  mo  nga  nagawa  ma  oops  need  argue  bbmismypresident2022   ,Election
1, mandramanbong  magnanakaw  nga  tax  evader  bbmismypresident2022  bbm  lenirobredo2022  letlenilead  leniismypresident ,President
1, yung  leni  support  feeling  entitled  pooootangina  neveragaintodilawan  bbmismypresident2022 ,Government Policies
1, desperate  bbmismypresident2022  bbm   ,President
1, made  list  nagawa  kuno  leni  v  sir  bongbong  letlenileave2022  bbmismypresident2022  100k  view  tiktok  sana  ma  pang  kabataan  mamulat  nilinlang  lang  libro  gawa  dilawan  ta  pinky  han   ,Election
1, want  bbm  commander  chief  nation  bbmismypresident2022   ,Election
1, bbm  lang  malakas  wind  mill  ilocos  1st  south  east  asia  bbmismypresident2022  bbm2022   ,Political stance
1,   bayag  wag  said  national  tv  hahaha  inamo  bato  phvotes  halalan2022  eleksyon2022 ,Political stance
1, dela  rosa  remark  could  make  nuisance  candidate  election  lawyer  sen  bato  dela  rosa  recent  remark  welcoming  sara  duterte  replacement  presidential  candidacy  used  prove  nuisance  candidate  said  election  lawyer  romulo  macalintal   ,Election
1, stop  laughing  thought  people  call  isko  moreno  duterte  lite  hahahahaha   ,Political stance
1,   abuse  power  lopezes  kaba  tama  madam  panget  puro  duterte  anti  marcos  pro  magnanakaw  tax  pro  oligarch  lumayas  pilipinas  lumayas  pilipinas ,Political stance
1,   cuizon  wag  nyo  ipasa  kay  leni  gawain  bbm  kampo  duterte  wala  ngang  maraming  pera  pang  kampanya  billboard  nya  ambagan  tao   ,Political stance
1, patiently  waiting  duterte  jail  era   ,Political stance
1, naman  sure  sadya  yung  pink  eme  expect  u  mag  love  love  duterte  vovitah  paki  puntahan  account  badette   ,Political stance
1,   nagiging  mini  duterte  mayor  nakaka  disapoint  bibig  mo  kalalaki  mo  namang  tao  bilib  naman  sayo  nung  nakabaka  dd  nung  issue  kayo  duterte ,Political stance
1,   meanwhile  every  criticism  duterte  break  every  monday  night ,Political stance
1,   anong  gawin  nating  paninira  duterte  administration  parin  mananaig  susunod  election   ,Government Policies
1,   inindorso  partido  picture  sen  tolentino  nun  nag  file  tapos  popondohan  pdp  cusi  wing  komedyante  talaga  bata  duterte   ,Political stance
1, tagal  nming  nging  ofw  tao  lng  binigyan  kmi  halaga  yun  mahal  pangulong  duterte  notodilawan  notolenirobredo  ntin  iboboto  si  kbobohan  lang  naman  ipapakita  magtinda  nlng  lugaw  boborobredo  kasi  bbmforpresident2022 ,President
1,   show  courage  philippine  mother  taking  duterte  war  drug  court   ,Government Policies
1, bobo  talaga  partylist  duterte  potangina  tatawanan  eleksyon ,Political stance
1,   talk  court  convicted  duterte  judiciary  separated  executive  mean  duterte  control  judge  even  try  manipulate  case  u  nobel  prize  fraud  award  total  scam   ,Government Policies
1,   cuizon  disagree  lalo  haus  check  balamce  diktador  si  duterte   ,Political stance
1,   show  courage  philippine  mother  taking  duterte  war  drug  court   ,Government Policies
1,   itong  si  ogag  kalbo  pinaglaruan  lang  pilipinas  wala  ngang  nagawa  senado  pati  pagka  presidente  papasukin  manloloko  panelo  toko  duterte  bastos  bonggago  ogag  kalbo  seniseryoso  kapakanan  bansa  niloloko  lang  taong  obob   ,Political stance
1,   gulong  gulo  ba  haha  almost  6  year  duterte  presidency  kasalanan  rin  aquino  mahirap  rin  pilipinas  kelangan  daw  pang  marcos  haha   ,Election
1, sayang  duterte  president  2022  go  kay  bbm ,President
1, nanay  daw  ba  mukha  crony  duterte  kasing  pangit  nya  rin   ,Political stance
1, maranaos  mgpk  hinahon  kau  tanggapin  skn  nkkpglampungan  asawa  nio  pinagmulan  q  babad  kain  puke  puwit  mom  bakla  silahis  barakong  tunay  data  co  lanaodelsur  davao ,Government Policies
1, duterte  right  start  said  discourages  daughter  sara  running  2022  election  afraid  evil  opposition  backed  u  would  go  far  assassinating  desperation  control  philippine  government  people   ,Government Policies
1, jusme  nagkakagulo  nga  pilipino  dadagdag  tong  si  sara  duterte  walanjumo  maboto  talaga  si  rastaman ,Political stance
1, election  process  joke  talaga  allowed  yung  substitution  candidate  lang  nagpa  file  tapos  pwede  palitan  exactly  duterte  noong  nya  martin  di  replaced  tayong  tanga  palagi   ,Government Policies
1,   fine  duterte  nothing  last  election  fair  square  pota  ewan  kaibigang  du30  botohin  sub  b  wont  work  anymore  lumang  tugtugin  yan  style  naming  yellowtards  paawa  epek   ,Government Policies
1,   one  thing  duterte  said  true  fact  follower  stupid  tawang  tawa   ,Political stance
1, dutertes  attempt  make  press  freedom  difficult  helped  maria  ressa  win  nobel  peace  price   ,Government Policies
1, talaga  get  sumusuporta  kina  marcos  duterte  please  basic  human  decency  yan  lang  puta  susuportahan  rin  tao  yung  mamamatay  tao  aaaaaaa ,Election
1,   pasaway  itong  si  bato  parang  naglalaro  lang  bagay  laro  lang  kay  bato  panelo  bonggo  duterte  baliw  naniniwala  naman  manloloko   ,Political stance
1, pansin  niyo  bumababa  covid  case  si  duterte  directly  proprtional  talaga   ,Political stance
1, president  duterte  harry  roque  cannot  argue  success  proudly  proclaimed  closure  ab  cbn  one  achievement  closing  medium  outlet  accomplishment  tyrant  would  proud   ,Filipino Political News
