score,text,Topics
1, look  who  winning  bbmismypresident2022  thetigerofasiaisalreadyback   ,Government Policies
1,   totoo  yaan  natin  mastress  mahb  yung  di  qualified  bumoto  kasi  babata  bbmismypresident2022 ,Election
1, naman  napakabriliant  kandidato  find  hilarious  think  theyre  intellectually  superior  role  model  amp  presidential  aspirant  le  madumb  guess  thats  theyve  come  believe  twitterverse  bbmismypresident2022 ,Filipino Political News
1, binigay  abias  cbn  yung  question  kay  leni  halalan  ta  nirereview  hmmm  bbmforpresident2022  bbmikawangpresidenteko2022  bbmismy  president2022  bbmismypresident2022  bbmforpresident ,Election
1,   president  leni  okay  vote  dont  ask  bbm  president  never  educate  vote  salute  hand  give  trust  bbm  respect  mine  respect  ctto  bbmikawangpresidenteko  bbmismypresident2022   ,Election
1, gnyan  tlga  mandaraya  tignan  ntin  ngayong  darating  election  mkapandaya  cla  bbmismypresident2022 ,Government Policies
1, yung  tipong  napilit  lang  umattend  kasi  plus  grade  daw  bbmismypresident2022  bbmforpresident  bbmikawangpresidenteko   ,Recollection
1, salamat  marcos  iniligtas  mo  kmi  wag  kang  magaalaala  kmi  bbabawi  sayo  ibabalik  kabutihan  mo  ipaglalaban  pangako  yan  bbmismypresident2022   ,Election
1, dilawans  amp  makapink  letlenilead  bbm  bbmismypresident2022 ,Filipino Political News
1, proud  supporter  bbmismypresident2022 ,Politican Stance
1,   thats  ignore  mental  health  amp  peace  mind  dont  need  explain  choice  people  like  troll  amp  waste  energy  bbm  president  one  nothing  change  bbmismypresident2022 ,Filipino Political News
1, naman  magtatagal  pagiging  pangulo  si  former  president  ferdinand  marcos  maganda  pamamalakad  pilipinas  syang  rason  idineklara  martial  law  bbmforpresident  bbmismypresident2022 ,Filipino Political News
1,   pamilya  talaga  nagnakaw  yung  kasalanan  ama  pwede  isisi  anak  anak  rin  di  ba  payag  yung  kasalanan  magulang  mo  isisi  sayo  nagnakaw  tatay  mo  automatic  magnanakaw  rin  bbmismypresident2022 ,Recollection
1, linyahan  pro  leni  nagawa  marcos  okay  nagnakaw  magsesend  link  accomplishment  mama  tapos  masaya  uto  uto  silang  naconvince  leni  eww  kayo  kulto  conversion  bbmismypresident2022 ,Filipino Political News
1,   kream  marcoses  evil  didnt  get  better  gone  mapapaisip  talaga  eh  hahaha  bbmismypresident2022 ,Filipino Political News
1,   magpapa  rehistro  nga  po  kay  leni  kundi  kay  bbm  boto  bbmismypresident2022 ,Election
1, salute  hand  give  trust  bbm  respect  mine  respect  feel  free  unfriend  2  bbmismypresident2022  notmine ,Election
1,   true  po  iboto  si  nanay  saying  3  daughter  girl  leche  bbmismypresident2022 ,Politican Stance
1, salute  hand  give  trust  bbm  respect  mine  respect  feel  free  unfriend  bbmismypresident2022  notmine ,Election
1, lang  ha  ampangit  pakinggan  tatakbo  kasi  mong  labanan  si  marcos  di  tatakbo  si  marcos  di  rin  tatakbo  bbmismypresident2022 ,Election
1, hi  marcos  amp  duterte  supporter  hope  well  step  level  lenis  supporter  protect  mental  health  wag  po  masyadong  manggigil  end  day  hoping  tayoy  babangon  bbmismypresident2022  bbmikawangpresidenteko   ,Politican Stance
1, yes  diehard  marcos  supporter  president  bbmismypresident2022 ,Recollection
1, wrote  nyo  binigyan  idea  campaign  manager  mama  pehnk  hahaha  bbmismypresident2022   ,Politican Stance
1,   magsasawang  suportahan  kau  sir  bbm  bbmismypresident2022 ,Filipino Political News
1, like  said  video  give  chill  wow  time  hand  people  created  video  1  2  3  marcos  aquino  bbm  bbmforpresident2022  bbmismypresident2022  sandromarcos ,Filipino Political News
1, enough  feeding  u  lie  bbmismypresident2022 ,Recollection
1, natatawa  dilawan  nasa  fact  daw  cla  libro  rappler  binibigay  source  book  v  experience  reality  ma  bbmismypresident2022  bbmikawangpresidenteko  bbmikawangpresidenteko2022 ,Recollection
1,   flrs  yes  bumalik  top  richest  county  bbmismypresident2022 ,Election
1,   sorry  pres  davao  dd  never  vote  thought  support  supported  2016  presidential  bid  bbmismypresident2022  man  thanks  smni   ,Politican Stance
1, latag  mo  nga  prinsipyo  mo  yung  script  ha  lintian  bbmismypresident2022 ,Election
1, random  survey  fb  ba  madumb  bbm  712  leni  151  isko  63  pacquiao  8  bato  7  lacson  1  bbmismypresident2022   ,Election
1, wala  kng  marinig  ky  bbm  bastos  mgsalita  lugaw  jusko  bbmismypresident2022 ,Election
1, bahala  kayo  dyan  basta  bbmismypresident2022 ,Election
1,   mass  testing  eh  di  sana  bumaba  case  dyan  manila  talagang  solusyon  mass  testing  anong  lugar  nga  ba  yong  mass  testing  si  ovp  kasi  wala  mindanao  visayas  eh  nagawa  nya  paper  lang  bbmismy  president2022  bbmismypresident2022 ,Politican Stance
1, uga  kayong  ganito  haha  ulol  wag  kayo  mandaya  magnakaw  boto  bbmismypresident2022   ,Election
1,   good  read  shout  labanleni  without  even  minding  real  need  people  sounded  like  war  freak  street  simply  seeking  way  show  bravery  kuno  bbmismypresident2022 ,Filipino Political News
1, labasan  baho  yarn  hahaha  please  bbmismypresident2022 ,Election
1, tambalang  leni  kiko  short  leko  liko  bbmismypresident2022  bbmduterte2022  lenilugaw  neveragaintodilawan ,Election
1,   hahaha  galing  galingan  mo  rin  pag  research  tiktok  lang  yang  pinakita  sayo  news  rin  yan  gma  bbmismypresident2022   ,Recollection
1, want  bring  marcos  son  even  grandchild  petty  simpleton  jesus  great  son  matter  vp  leni  made  bed  lie  strongerph  salamatduterte  bbmismypresident2022  bbmikawangpresidenteko ,Government Policies
1,   want  bring  marcos  son  even  grandchild  petty  simpleton  jesus  great  son  matter  vp  leni  made  bed  lie  strongerph  salamatduterte  bbmismypresident2022  bbmikawangpresidenteko ,Government Policies
1,   marcoses  evil  didnt  get  better  gone  mapapaisip  talaga  eh  hahaha  bbmismypresident2022 ,Filipino Political News
1, need  leader  need  bongbong  marcos  bbmismypresident2022 ,Politican Stance
1,   gano  karami  mang  bash  kay  bbm  ma  padin  nagmamahal  sakanya  fact  ung  bashers  oh  nag  sasabing  corrupt  si  bbm  team  leni  hahahaha  bbmismypresident  bbmikawangpresidenteko  bbmismypresident2022 ,Politican Stance
1, president  leni  okay  vote  ask  bbm  president  never  educate  vote  im  thinking  voting  bbm  believe  marcos  supremacy  respect  mine  respect  bbmismypresident2022 ,Election
1,   alam  mu  ba  never  salot  lipunan  taga  wasak  government  di  mu  tanungin  san  dinala  dilawan  gold  bar  nasa  central  bank  esep  esep  muna  mag  hanash  jan  budget  budget  di  nyo  ba  kame  maloloko  bbmismypresident2022 ,Election
1, bbm  ambag  nagtago  pandemic  bbmismypresident2022  neveragaintodilawan   ,Election
1, nalang  pilipinas  mapunta  naman  yellow  pink  mercy  philippine  shutaa  balik  nanaman  ba  dami  adik  pinas  balik  nanaman  ba  hugawan  manila  bay  oag  sure  mo  oy  bbmismypresident2022  bbm  bbmlang  wakeuppinas ,Politican Stance
1, need  competent  leader  mother  bbmismypresident2022 ,Election
1, hndi  parin  naggsing  knowing  nag  confessed  dayaan  bayaran  last  election  ssbhn  naman  fakenews  troll  bayaran  yan  baka  pati  un  fact  check  goodmorning  presindte  bbmismypresident2022 ,Government Policies
1, amfutah  magsigising  kayo  bandwagon  errs  jan  pulos  kayo  ngaw2  eh  obvious  nman  palpak  un  past  admin  lechugas  ilalampaso  kayo  sir  du30  bbmismypresident2022  bbmdu30 ,Government Policies
1, etong  anti  marcos  nakakatawa  pede  ba  bash  nyo  si  bbm  nya  di  nyo  nagustuhan  di  yung  kopong  kopong  binabato  nyo  bbmismypresident2022  period   ,Election
1,   marcoses  stolen  money  people  violated  human  right  sue  court  dami  niyong  satsat  ipakulong  niyo  total  kayong  evidence  reliable  source  diba  wait  let  see  happens  bbmismypresident2022  bbm2022 ,Filipino Political News
1, madami  mali  nagawa  leni  papanoorin  niyo  yung  interview  binitawang  statement  duterte  yung  extortion  wherein  sinabi  mag  aral  si  robredo  kasi  fit  tatakbo  presidente  bbmismypresident2022 ,Election
1, iniisip  mong  bugok  thats  fine  thats  opinion  ok  however  bbmismypresident2022  argue  one  dictate  amp  know  history  philipines  everybody  want  strong  leader  hopefully  repeat  30yrs  b4  prrd   ,Election
1,   deactivated  first  account  kasi  dinagsa  yellowtards  opinion  martial  law  marcoses  ill  gotten  wealth  time  ill  fight  whatever  take  bbm2022  bbmikawangpresidenteko ,Filipino Political News
1, sabe  bobo  supporter  bbm  e  di  ok  kasing  bobo  lang  nman  c  madam  mirriam  defensor  santiago  cge  inyo  pinktards  katalinuhan  bbmismypresident2022  bbmforpresident2022  neveragaintodilawans   ,Election
1, natin  nuon  50pesos  1  dollar  nguen  hirap  solidbbm  bbmismypresident2022 ,Filipino Political News
1, fr  enlighten  ur  people  murderer  tinutukoy  mo  maraming  tao  hnd  nagmamass  dhil  pakikisawsaw  pulitika  pala  fr  fink  tawag  sayo  frm  bbmismypresident2022  salamatprrd ,Recollection
1, halalan  iboboto  mong  presidente  bongbong  marcos  leni  robredo  manny  pacquiao  isko  moreno  bbmikawangpresidenteko  lenirobredo2022  mannypacquiao  iskomoreno  leniismypresident  bbmismypresident2022  isko  manny ,Government Policies
1,   pink  knila  dw  tlaga  un  ganun  ktatalino  yan  talino  pingmamalaki  ok  pagtawag  bobo  kita  nmn  logic  totoo  bbmismypresident2022  bbmforpresident2022 ,Election
1, leni  laging  itlog  live  survey  pag  maririnig  mo  sinasabi  male  voter  ha  ha  ha  matatawa  bongbong  astig  talaga  angat  nangunguna  pano  bandang  taas  kaming  ilocano  bihira  nalilihis  landas  solid  bbmismypresident2022 ,Election
1,   really  dick  gordon  bbmismypresident2022  bbmforpresident2022 ,Election
1, nalaman  kahapon  ma  tumibay  lang  paniniwala  kay  bbm  bbmismypresident2022  bbmikawangpresidenteko2022 ,Filipino Political News
1, yong  leni  lugaw  diyan  martial  law  lang  mabato  kay  bbm  wala  ta  tatanong  daw  nagawa  si  bbm  ehem  senador  lang  po  lang  magawa  si  leni  kasi  vp  utak  nyo  katol  hahahag  bbmismypresident2022  bbm  inakaleni ,Election
1,   compare  mo  nga  nagawa  ma  oops  need  argue  bbmismypresident2022   ,Politican Stance
1,   using  magic  like  way  made  country  vp  magic  smartmagic  bbmismypresident2022  bbmforpresident2022 ,Election
1, mandramanbong  magnanakaw  nga  tax  evader  bbmismypresident2022  bbm  lenirobredo2022  letlenilead  leniismypresident ,Filipino Political News
1, yung  leni  support  feeling  entitled  pooootangina  neveragaintodilawan  bbmismypresident2022 ,Election
1,   bbmismypresident2022  bbmduterte2022  bbmikawangpresidenteko ,Election
1, desperate  bbmismypresident2022  bbm   ,Filipino Political News
1, made  list  nagawa  kuno  leni  v  sir  bongbong  letlenileave2022  bbmismypresident2022  100k  view  tiktok  sana  ma  pang  kabataan  mamulat  nilinlang  lang  libro  gawa  dilawan  ta  pinky  han   ,Filipino Political News
1,   know  amongst  presidential  aspirant  working  hard  defund  ntf  elcac  promotes  animosity  towards  afp  bbmforpresident2022  bbmismypresident2022 ,Election
1, correct  true  observation  di  maulit  malaking  pandarayang  last  2016  election  bbmismypresident2022   ,Government Policies
1, bbm  lang  malakas  wind  mill  ilocos  1st  south  east  asia  bbmismypresident2022  bbm2022   ,Election
1, thats  true  every  filipino  sinisigaw  even  bbmismypresident2022  want  strong  leader  vision  country  e  g  pfem  amp  prrd  anyone  disagree  thats  opinion  respect  dont  ask  literally  know   ,Election
1,   bayag  wag  said  national  tv  hahaha  inamo  bato  phvotes  halalan2022  eleksyon2022 ,Election
1,   usvotes  usaelections2020  maga  make  america  great  phvotes  presidential  candidate  declared  commission  election  winner  2022  philippine  election   ,Government Policies
1, australia  candidate  loses  landslide  victory  conede  classact  philippine  dont  demanda  recount  think  got  cheated  ausvotes19  phvotes ,Politican Stance
1,   basta  duterte  sinungaling  manloloko ,Election
1,   yellow  proved  incompetent  leading  country  reducing  poverty  corruption  decade  noynoy  aquino  presidency  sluggish  internet  decaying  infrastructure  train  substandard  road  airport  expensive  electricity  water  duterte  reformed ,Election
1,   ansakit  nyo  naman  po  magsalita  nag  survey  kayo  malaking  percentage  po  vismin  area  nag  support  kay  vp  leni  nung  2016  samantalang  nanalo  si  duterte  bongbong  marcos  majority  ncr  luzon  nasa  history  po  yan  mag  assume   ,Politican Stance
1, duterte  troll  dont  reply  comment  fb  anymore  told  drug  addict  shouldnt  killed  instead  rehabbed  according  psychologist  psychiatrist  marcosians  silent  asked  dictator  child  doesnt  college  degree  speak  truth  fear   ,Filipino Political News
1,   jail  duterte   ,Politican Stance
1,   election  brought  duterte  power  2016  ressa  uncovered  group  facebook  page  spreading  disinformation  3  million  people  forwarded  evidence  facebook  company  nothing   ,Government Policies
1, dela  rosa  remark  could  make  nuisance  candidate  election  lawyer  sen  bato  dela  rosa  recent  remark  welcoming  sara  duterte  replacement  presidential  candidacy  used  prove  nuisance  candidate  said  election  lawyer  romulo  macalintal   ,Politican Stance
1,   nobody  say  would  first  place  voted  vp  people  vote  2022  consider  leader  god  worshipped  prone  idolatry  vote  populist  like  duterte   ,Election
1, stop  laughing  thought  people  call  isko  moreno  duterte  lite  hahahahaha   ,Politican Stance
1,   abuse  power  lopezes  kaba  tama  madam  panget  puro  duterte  anti  marcos  pro  magnanakaw  tax  pro  oligarch  lumayas  pilipinas  lumayas  pilipinas ,Filipino Political News
1,   cuizon  wag  nyo  ipasa  kay  leni  gawain  bbm  kampo  duterte  wala  ngang  maraming  pera  pang  kampanya  billboard  nya  ambagan  tao   ,Election
1, patiently  waiting  duterte  jail  era   ,Politican Stance
1, naman  sure  sadya  yung  pink  eme  expect  u  mag  love  love  duterte  vovitah  paki  puntahan  account  badette   ,Election
1,   meanwhile  every  criticism  duterte  break  every  monday  night ,Politican Stance
1,   anong  gawin  nating  paninira  duterte  administration  parin  mananaig  susunod  election   ,Government Policies
1, nabasa  ayaw  daw  kay  vp  leni  kasi  tuta  aquino  sinong  pilato  okay  si  pres  duterte  tuta  china  bong  go  bato  sunod  sunoran  pres  bongbong  kntrolado  pamilya  marcos  pang  politiko  takot  tamang  hustisya   ,Filipino Political News
1, 15  000  infrastructure  project  built  across  different  province  central  luzon  past  five  year  part  duterte  administration  mission  spur  countryside  development  buildbuildbuild   ,Government Policies
1,   show  courage  philippine  mother  taking  duterte  war  drug  court   ,Election
1, bobo  talaga  partylist  duterte  potangina  tatawanan  eleksyon ,Election
1,   talk  court  convicted  duterte  judiciary  separated  executive  mean  duterte  control  judge  even  try  manipulate  case  u  nobel  prize  fraud  award  total  scam   ,Politican Stance
