score,text
2,   sus  nanakot  p  un  insik  n  eto  takot  cla  mabubutingting  n  anomalya  sabwatan  naku  dpt  ma  lalo  natin  gawin  ibotong  presidenti  si  eleksyon  2022  pra  palitan  etong  bulok  n  admin 
2,   yan  nga  po  yung  sinabi  hehe  11  month  ago  po  yan  yung  thread  nga  po  talk  implementing  limited  class  university  college  im  saying  something  naman  previous  implementation  said  yung  current  policy  ched 
2, vp  quoting  albus  dumbledore  love  legendsonly  video  get  know  personality  personal  level  ganito  kasi  yun  lol  dedma  bashers   
1,   yes  president  vp  2022  prrd  2022   
1, vp  desperately  need  change  system  change  fate  end  pandemic   
1,   parehong  tugon  vp   
2, ginigigil  niyo  si  madam  pagkababa  lang  eroplano  naiturok  agad  inteinterval  turok  lang  turok  imagine  si  leni  president  groge  tayong  sabayan  1st  2nd  dose   
1, por  dios  dapatsileni 
1, mayor  kinumpirmang  nakipagpulong  kina  vp  sen  tomorrowsnewstonight  dzrhnationwide 
1, beh  anuna  teh  di  ba  tatakbo  magfile  k  n  beb  nagpapanic  kmi  pano  pinas   
1,   official  maam  leni  siguro  pag  ikae  president  mo  hahayaan 
1,   know  mind  play  trick  u  dream  mygad  haha  nakakabahala   
1,   interested  tshirt 
2, long  vp  leni  run  presidency  2022  dont  care  isko  pacquio  run  vp  better  trillianes  tandem  track  record  speaka  volume  eligible  candidate  next  president  letlenilead2022 
1,   vp  leni  offer  free  test  antigen   
2,   vp  public  servant  philippine  need  president  lang  pag  asa  lubog  pilipinas  ituwid  maraming  maling  pamamalakad  korapsyon  better  philippine  sawang  sawa  pulitiko  buwaya  pls  po  run  president   
1,   let  wait  reawakened   
1,   pls  po  vp   
1, thread  important  work  ovp  pandemic  response  dapatsileni  letlenilead 
1,   carino  di  pala  sya  nag  decide  eto  pinagbasehan   
2, kayong  panoorin  interview  toni  yun  yung  kay  vp  deserves  heard  many  im  touched  amp  nainspire  talaga   
2,   ipanalangin  mo  yan  mukhang  malabo  manalo  mama  leni  mo  kampon  mg  dilawan  hehe   
1,   ganyan  iniisip  baka  boycott  muna   
2, lord  something  good  planned  humble  god  continue  bless  vp  wisdom  strength  thank  bringing  hope  trying  time  support  way  letlenilead  letlenilead2022   
2,   mam  nephew  12  year  old  symptom  po  delta  naka  isplate  po  room  sibling  14  7  5  2  year  old  worried  po  baka  mag  symptom  im  aunt  po  po  makakahingi  tulong  covid  care  kit  ekonsulta   
2, makiisa  magkaisa  ipakita  natin  kay  dinig  natin  mensahe  letter  video  nagsasabi  leni  kasama  mo  pagtugon  hamon  let  leni  know  anuman  pasya  tuloy  suporta  kasamanileni  unitedfor2022   
1, one  last  push  besh  ipakita  natin  kay  kasama  pagtugon  hamon  kasamanileni  unitedin2022 
2, campaign  u  dear  mayor  amp  turn  run  president  2028  vote  u  run  president  next  year  increase  chance  amp  possibility  dutertes  amp  minion  win  presidency  let  lead   
1,   unsung  hero  let  u  fight  till  end   
2, dear  mayor  hope  u  ur  heart  consider  vp  candidate  muna  president  talunin  nyo  po  nag  aambisyong  si  duterte  tatakbong  vp  next  election  set  aside  ambition  respect  vote   
1, magsama  lang  kayong  pilipinas  plsssssss  support  tandem  eleksyon2022 
1,   yes  plan  b  sana  wala  doomed   
1,   oo  nga  plan  b  makakaboto  ulit   
1, madame  bekenemen  kailan  po  ba  maririnig  matamis  niyong  oo  dumadami  nuisance  candidate  susunod  eleksyon   
1,   one  else   
1,   sya  tumakbo  baka  tumakbo  si  sentri   
1,   ngaw  ngaw  queen   
2, hahaha  lala  nung  panaginip  nasa  simbahan  daw  katoliko  tapos  si  mama  niyo  nandun  alter  nag  pe  pray  gustong  mag  pray  mean  nothing  church  natawa  lang  talaga   
1,   mam  leni  hear  plea   
2,   rin  po  sya  tumakbo  tatahimik  rin  nakakapagod  wala  namang  mangyayari  rant  natin  lng  manunuod  balita  alam  nangyayari   
2,   yorme  diba  manila  mayor  eh  vice  mayor  muna  please  run  vp  muna  better  run  letlenilead 
1, 75  speech  1  week  talaga  pinagkakatiwalaan  vp  leni  robredo  rin  letlenilead  dapatsileni   
1,   im  planning  come  home  february  2022  campaign  vpleni  pag  di  sya  tatakbo  di  uuwi  tatahimik 
1,   korak  lang  sng  kontra  dating  kaalyado  hope  maam  run  well  ofwelectionsupporter 
2, kayang  vp  leni  ibida  tau  international  stage  presidente  si  isko  naman  kayang  linisin  corruption  enforce  disiplina  vice  president  ganun  lang  bayan   
1,   bugok  si  leni  puro  dada   
2,   opposition  hulabaloo  tearing  rank  apart  highest  incumbent  leader  group  wtf  guy  torn   
1,   worth  effort   
1, isko  pacquio  tuloy  dapatsileni  lang  lang  sapat   
1,   coroner  confirm  death  dami  mong  alam  utak  mo  laman   
1, natin  pagbabago  samahan  natin  si  leni  natin  pilipino  kaylenitayo  dapatsileni 
2,   magno0524  hala  buhay  nmn  cya  lugaw  nyo  wala  utak  bobo  grabe 
1,   yolanda  victim  waiting 
2,   superior  intellectually  morally  ethically  prospective  presidentiables  shes  leader  need  rn  dapatsileni  letlenilead2022  letlenilead 
2,   unfortunately  dami  view  youtube  makakapagsabi  mananalo  nga  ba  sya  malay  mo  naman  kamag  anak  pala  martial  law  victim  kalahati  view  dyan  dba  iyakkk 
2,   pakisabi  po  kay  manny  isko  meeting  nyo  pakiusap  taumbayan  magpaubaya  muna  kailangang  bumangon  bayan  kayo  lang  pinagkakatiwalaan  magawa  yun   
2,   unlike  use  mind  choosing  nation  leader  manner  cant  dictate  people  like  survey  rating  consistently  dismal  knock  sense  reality  check   
1,   isko  vp  isko  opposition   
1, hello  valte   
1,   si  leni  lugaw 
2,   sana  lang  ginastos  yong  pera  kwentang  dolomite  nakaka  galit  itong  gobyerno  natin  pamumuno  dugyot  presidente   
2, sige  lang  ilabas  pagka  presidential  ninyo  mag  batuhan  boxing  kayo  dyan  pasencia  tinapay  kape  muna  teamleni  di  po  ba  madam  busypresidente  halalan2022 
1,   mam  vp  leni  madaming  umaasa  sayo  nasa  laylayan   
1, rin  dapatsileni  letlenilead2022 
2, po  kayo  tumakbo  favor  manny  pacquiao  lng  boboto  rin  mangangampanya  think  final  decision   
1, takbo  be  wag  mahiya  enirobredo 
1,   happy  aoo  ma  madaming  view  yung  interview  bong  bong  kesa  kay  leni  hehe 
1,   make  happen   
2,   assurance  pag  duda  pag  yung  unity  candidate  handang  handa  zizmumsh  fire  handa   
1,   carino  president  vice  preside  give  isko  dilg  cab  sec   
2, pinagpipiliang  presidential  bet  opposition  coalition  1sambayan  2022  election  sina  manila  mayor  isko  moreno  vice  president  leni  robredo  tunaynatabloidista  abantenews   
2, hala  nagreklamo  si  baba  overused  daw  interview  mo  mahal  daw  tf  baba  hahaha  witty  tao  nakakaaliw  presidential  debate   
1,   anuman  ingat   
2, 2022  election  lang  kundi  po  natin  pagbabago  sama  sama  lakas  leni  lakas  natin  lakas  natin  lakas  leni   
2, let  imagine  event  jusko  pimentel  love   
2, deserve  daw  mag  splurge  pag  sale  lazada  shopee   
2, magugulo  mundo  pulitika  nag  sanib  puwersa  blanko  fuckman  bobo  lugaw  pabibo  tolonges  gad  anong  nangyari  bayan  hahaha  putsa  naman  oo   
2, pwede  pala  simple  power  pwede  pala  wala  kang  mandato  eh  magkusa  kang  mag  mobilize  tulong  mag  innovate  solution  makipagtulungan  lgu  magambag  program  pandemya  mag  inspire  taumbayan  vp  leni   
1, paperview  manood  presidential  debate  leni  v  pacquiao   
2,   magno0524  tumatakbo  lng  kau  pra  position  pra  dilawan  hndi  pra  bansa  kundi  naupo  admin  ngaun  hndi  mtatapos  un  gnawa  psalamat  kau  wla  kau  msyado  ggawen   
1,   imho  isko  leni  yan  abangan   
1,   true  totoong  malasakit  po  naramdaman  tried  e  konsulta  ovp  nung  nagpositive  mother  cancer  patient  got  many  missed  call  kala  city  health  e  konsulta  pala  bilis  made  sure  got  help  needed  thank  vp   
1,    
2, mabagal  daw  yan  nakaupo  e  makakakuha  man  lang  10m  vaccine  september  2021  pinas  inaaway  ch   
2, nakakasawa  pangako  paulit  ulit  parang  awa  nyo   
2,   pls  mong  idamay  taong  bayan  kayo  lang  kay  leni  kumander  isko  moreno  iilan  lang  naman  kayo  dilawan  tandem  yan   
1, sana  tumakbo  po  presidente  manifesting   
1,   magno0524  parang  halohalo   
1,   interview  ata  dinky  soliman  flash  news   
2,   yes  president  ok  lang  senyo  trapong  isko  moreno  eta  rosales  biktima  marcos  regime  open  endorso  maka  marcos  trapo  duterte  enabler  asan  consistency  wapakels1smbayan 
1,   magno0524  someone  make  happen   
1,   please  wag  si  isko  mag  independent  kanalang   
1, talaga  panoorin  v  vp  presidential  debate  kayo  ba  kayang  kalalabasan  debate   
1,   di  rin  lang  si  vp  thank  lang 
1,   geline  opo  vpresident  leni  robredo  2022   
1,   please  president  vice  president  plz  plz  better  government  2022  pls  help  country  running  2022  election   
2,   nakakatakot  talagang  kakaharapin  ever  mahirap  matanggal  dumi  yan  basta  basta  di  nga  sya  mukhang  president  kainsulto  rin  ilevel  sya  driver  atsoy  dyan  ma  maayos  tingnan  pakinggan   
2, kundi  nakikigulo  vaccination  center  lgus  baka  ma  mabilis  pati  schedule  bakuna  ginugulo  mo  makaepal  lang  e  wala  namang  dalang  bakuna  pweh  puro  papicture  tapos  yung  totoong  busy  nagtatrabaho  tinitira  mo  buseeet   
1,   galing  tlga  math   
1,   praying  doc  dapatsileni  dapatsileni  letlenilead  lenirobredo 
1,   magno0524  napakatanga  vp  pilipinas  nanaisin  martial  law  kesa  demokrasya  dilawan  hayup 
1,   carino  yes  leni  isko  2022  election  isko  vico  2028  election  halalan2022  dapatsileni  letlenilead   
1,   bobo   
1,   rene  yes  po  lalaban  bayan  pilipinas   
1,   rene  tuloy  oust  bad  turtle 
1, naman  nakakakita  pag  asa  kay  sana  wag  mo  biguin  ever  god  given  chance  lead  country   
1,   much   
2,   ask  natin  si  bbm  si  pacquaio  si  sara  si  bong  go  isko  etc  anong  rason  pagtakbo  maigi  nang  malinaw  plataporma  pagbabagong  isulong  kilatisin  natin  nung  kapani  paniwala  ba  kakayahan  ba  silang  gampanan  tungkulin   
1,   daddy  much   
1,   magno0524  pedro  mulat  imulat  mo  mata  mo  wag  tatanga  tanga   
1,   si  president  lang  talaga  dapatsileni 
2,   also  pray  hope  time  naman  si  yorme  sana  makipag  tandem  muna  sya  vp  leni  pls  make  happen   
2, found  tweet  way  back  2012  ganito  consistent  besh  yung  thoughtfulness  amp  kindness  nya  nagbago  ganito  yung  pag  mag  eeleksyon  lang  tska  nagbabait  baitan  letlenilead  dapatsileni  2022   
2,   daddy  matagal  nang  alam  si  lang  talaga  susuportahan  president  sya  lang  talaga  kakayahan  puso  lider  bansa  lalo  dapatsileni 
1, leni  kakasa  pag  binitbit  oposisyon  2022  tunaynatabloidista  tonitenews   
2,   hello  po  maam  vice  president  good  afternoon  po  get  touch  po  e  konsulta  covid  positive  po  quite  late  knew  expose  po  sakin  family  thank  po  amp  god  bless   
1,   11  waw  nmn  fafa  dar   
2,   bashed  thousand  netizens  interview  lang  toni  alam  n  alam  mo  capable  true  leader  lol  dilawan  since  1986  poor  ph  leni  pls  bring  ur  follower  fb  youtube  manny  pacquiao  kimm  chiu   
1,   sure  hahahah 
2,   yes  di  nmn  namatay  asawa  nyan  tumakbo  yan  tiyak  di  yan  mnanalo  pinas  namatay  asawa  binobutuhan  ung  asawa  hahaha 
1,   hahahaha 
2,   makinig  kayo  bos  taong  bayan  president  vp  wag  kayo  mag  hiwalay  mag  unite  kayo  matutulad  nuong  2016  kay  sen  mar  grace  poe   
2, mali  madumb  filipino  allow  another  lp  cohort  reign  marcos  napatunayan  nakkinabang  kyo  much  politics  ngaw  ngaw  saw  saw  sawa  tao  kya  nga  nung  2019  nagparamdam  kmi   
2, nyo  mala  vico  sotto  pamamahala  buong  pilipinas  pwede  matupad  yang  kaka  sana  natin  pasig  aba  dun  pinakamalapit  inidolo  mayor  vico  pagdating  tapat  pagseserbisyo  kundi  si  letlenilead   
2,   hope  started  earlier  going  run  prez  3  candidate  running  admin  candidate  mahahati  naman  boto  pilipino  scenario  last  time  grace  poe  agree  mar  roxas  conciliation  digong  coz   
2,   rene  sobrang  sulit  po  sarap  po  pakiramdam  ambag  pagpapaalis  korupt  gobyerno  ihalal  naninilbihan  bansa   
1,   rene  sigurado  namang  sulit  yan   
1, eleksyon  iboboto  mo  retweet  botante  halalan2022  bongbongmarcos  lenirobredo  mannypacquiao  pinglacson  eleksyon2022 
2,   ceniza  kapal  mukha  kya  di  magtagumpay  gamit  gamit  kay  marcos  pati  martial  law  huy  patahimikin  mo  matagal  nang  namayapa  miserable  mo  nman  pathetic   
1,   cheap  cheap  nagmumura  cheat  bawal  bata  lord  nag  si  simba  naman   
1,    
1,   got  lady  job   
2,   madam  asking  help  po  mother  confined  st  joseph  hospital  balanga  city  due  covid  pneumonia  need  undergo  hemoperfusion  assistance  highly  appreciated   
1,   nagka  history  pagka  panalo  mo  nandaya  dinaya  mo  si  bbm  nung  2016  historical  yun 
1, meron  palang  nabubuong  scenario  v  part  2 
1,   hahahaha  wala  jud  lain  either  mag  lesser  evil  abstain   
2, kinumpirma  manila  mayor  isko  moreno  ngayong  lunes  nakipagkita  kina  bise  presidente  leni  robredo  senador  manny  pacquiao  tunaynatabloidista  abantenews   
1,   yes  indeed  one  u  wear  different  hat  well  said  amp  done  dear  vp  leni  support  2022  presidential  candidacy   
1, yes  offer  u  please  answer  attitude  make  u  hate  much   
2,   carino  nga  mag  presidente  tatakbo  si  vp  robredo  basehan  ba  nag  decide  siyang  tumakbong  senador  sabagay  pagdating  siguro  filling  coc  magkakaalaman   
1, wait  campaign   
2, leni  dictate  filipino  vote  2022  election  political  opinion  irrelevant  youve  got  credibility  majority  u  voter   
1, hope  reach  vp  lenirobredo  leni2022 
1, yes  please  vp  dami  n  clown  n  gus2  president  dont  need  another  clown  need  true  leader   
2,   hahaha  strategy  really  worked  especially  last  election  head  lp  concrete  strategy  sen  ping  approached  first  wheres  strategy  uniting  opposition  manny  declared  presidential  bid   
1, sana  laging  masarap  ulam  mo  vp   
2,   shallow  much  energy  spread  hate  whilst  proper  plan  project  executed  focus  naman  trabaho  puro  social  medium   
1, vp  pls  lang  tumakbo   
1,    
2,   siguro  noong  best  president  marcos  social  medium  baka  nyo  naagaw  adminstration  social  medium  kasi  umuubra  pambibilog  nyo  ulo  social  medium  nakikita  tao  tunay  nangyayari   
1,   enaf  comatose  ata  hahaha   
1,   yan  lang  talaga  inaasahan  sana  talaga   
1,   letlenilead  lenilangwalangiba 
1,   neverforget  neveragain 
2, taray  house  raid  si  madame  duterte  saln  catch 
2,   yan  namang  kaso  pamilya  marcos  ibinasura  korte  kawalan  sapat  ebidensya  iiyak  naman  kayo  niyan   
2,   twilight  umasang  merong  unity  oposisyon  kasi  si  manny  pacquiao  nagdeklara  tatakbo  2022  take  note  sinong  papayag  oposisyon  magiging  standard  bearer  baka  imbes  manalo  baka  lalo  lang  matalo  goodluck  wet  dream   
